year;country;geo;category_key;category_label;product;prod_code;price_eur_tonne;avg_temp_c
2011;Bulgaria;BG;orchards;Orchards/Vineyards (perennial);Peaches: all varieties - prices per 100 kg;6130000;334,20000000000005;11,047833333333337
2011;Bulgaria;BG;orchards;Orchards/Vineyards (perennial);Plums: all varieties  - prices per 100 kg;6192000;183,5;11,047833333333337
2011;Bulgaria;BG;orchards;Orchards/Vineyards (perennial);Raspberries - prices per 100 kg;6199200;1073,1;11,047833333333337
2011;Bulgaria;BG;orchards;Orchards/Vineyards (perennial);Strawberries in the open - prices per 100 kg;6193100;755,4000000000001;11,047833333333337
2011;Bulgaria;BG;orchards;Orchards/Vineyards (perennial);Strawberries: all types of production - prices per 100 kg;6193000;755,4000000000001;11,047833333333337
2011;Bulgaria;BG;rowCrops;Row crops;Main crop potatoes - prices per 100 kg;5120000;231,4;11,047833333333337
2011;Bulgaria;BG;rowCrops;Row crops;Sugar beet: unit value - prices per 1000 kg;2400000;28,33;11,047833333333337
2011;Bulgaria;BG;vegetables;Vegetables (fresh market/transplant);Carrots: all qualities - prices per 100 kg;4195000;241,9;11,047833333333337
2011;Bulgaria;BG;vegetables;Vegetables (fresh market/transplant);Courgettes - prices per 100 kg;4199911;270,79999999999995;11,047833333333337
2011;Bulgaria;BG;vegetables;Vegetables (fresh market/transplant);Cucumbers in the open: all qualities - prices per 100 kg;4194100;319,6;11,047833333333337
2011;Bulgaria;BG;vegetables;Vegetables (fresh market/transplant);Cucumbers under glass: all qualities - prices per 100 kg;4194200;503,6;11,047833333333337
2011;Bulgaria;BG;vegetables;Vegetables (fresh market/transplant);Cultivated mushrooms: all qualities - prices per 100 kg;4199901;1261,3;11,047833333333337
2011;Bulgaria;BG;vegetables;Vegetables (fresh market/transplant);Garlic - prices per 100 kg;4199906;1380,6;11,047833333333337
2011;Bulgaria;BG;vegetables;Vegetables (fresh market/transplant);Green beans - prices per 100 kg;4197000;334,20000000000005;11,047833333333337
2011;Bulgaria;BG;vegetables;Vegetables (fresh market/transplant);Green peas: all qualities - prices per 100 kg;4199000;250,2;11,047833333333337
2011;Bulgaria;BG;vegetables;Vegetables (fresh market/transplant);Onions: all qualities - prices per 100 kg;4196000;265,1;11,047833333333337
2011;Bulgaria;BG;vegetables;Vegetables (fresh market/transplant);Tomatoes in the open: all qualities - prices per 100 kg;4121000;210,4;11,047833333333337
2011;Bulgaria;BG;vegetables;Vegetables (fresh market/transplant);Tomatoes under glass: all qualities - prices per 100 kg;4122000;563,4000000000001;11,047833333333337
2011;Bulgaria;BG;vegetables;Vegetables (fresh market/transplant);Water melons - prices per 100 kg;4199914;120,3;11,047833333333337
2011;Bulgaria;BG;vegetables;Vegetables (fresh market/transplant);White cabbage: all qualities - prices per 100 kg;4191100;171,4;11,047833333333337
2011;Croatia;HR;arable;Arable (cereals/oilseeds);Barley - prices per 100 kg;1300000;200,4;12,755166666666668
2011;Croatia;HR;arable;Arable (cereals/oilseeds);Dessert grapes: all varieties - prices per 100 kg;6410000;802,5;12,755166666666668
2011;Croatia;HR;arable;Arable (cereals/oilseeds);Feed barley - prices per 100 kg;1310000;184,8;12,755166666666668
2011;Croatia;HR;arable;Arable (cereals/oilseeds);Grapes for wine production - prices per 100 kg;6490000;729,9;12,755166666666668
2011;Croatia;HR;arable;Arable (cereals/oilseeds);Maize - prices per 100 kg;1500000;176,20000000000002;12,755166666666668
2011;Croatia;HR;arable;Arable (cereals/oilseeds);Malting barley - prices per 100 kg;1320000;204,8;12,755166666666668
2011;Croatia;HR;arable;Arable (cereals/oilseeds);Oats - prices per 100 kg;1400000;173,2;12,755166666666668
2011;Croatia;HR;arable;Arable (cereals/oilseeds);Rape - prices per 100 kg;2110000;392,5;12,755166666666668
2011;Croatia;HR;arable;Arable (cereals/oilseeds);Rye - prices per 100 kg;1200000;156,3;12,755166666666668
2011;Croatia;HR;arable;Arable (cereals/oilseeds);Soft wheat - prices per 100 kg;1110000;188,0;12,755166666666668
2011;Croatia;HR;arable;Arable (cereals/oilseeds);Soya - prices per 100 kg;2130000;327,40000000000003;12,755166666666668
2011;Croatia;HR;arable;Arable (cereals/oilseeds);Sunflowers - prices per 100 kg;2120000;340,7;12,755166666666668
2011;Croatia;HR;industrial;Specialty industrial crops;Raw tobacco: all varieties - prices per 100 kg;2300000;1169,5;12,755166666666668
2011;Croatia;HR;orchards;Orchards/Vineyards (perennial);Apricots: all varieties - prices per 100 kg;6199100;974,6;12,755166666666668
2011;Croatia;HR;orchards;Orchards/Vineyards (perennial);Dessert apples: all varieties - prices per 100 kg;6110000;365,6;12,755166666666668
2011;Croatia;HR;orchards;Orchards/Vineyards (perennial);Dessert pears: all varieties - prices per 100 kg;6120000;631,8;12,755166666666668
2011;Croatia;HR;orchards;Orchards/Vineyards (perennial);Lemons: all varieties - prices per 100 kg;6230000;701,7;12,755166666666668
2011;Croatia;HR;orchards;Orchards/Vineyards (perennial);Oranges: all varieties - prices per 100 kg;6210000;403,3;12,755166666666668
2011;Croatia;HR;orchards;Orchards/Vineyards (perennial);Peaches: all varieties - prices per 100 kg;6130000;596,9;12,755166666666668
2011;Croatia;HR;orchards;Orchards/Vineyards (perennial);Plums: all varieties  - prices per 100 kg;6192000;397,9;12,755166666666668
2011;Croatia;HR;orchards;Orchards/Vineyards (perennial);Strawberries in the open - prices per 100 kg;6193100;1057,9;12,755166666666668
2011;Croatia;HR;orchards;Orchards/Vineyards (perennial);Strawberries under glass - prices per 100 kg;6193200;1584,9;12,755166666666668
2011;Croatia;HR;orchards;Orchards/Vineyards (perennial);Strawberries: all types of production - prices per 100 kg;6193000;1289,1999999999998;12,755166666666668
2011;Croatia;HR;rowCrops;Row crops;Beetroot - prices per 100 kg;4199905;112,9;12,755166666666668
2011;Croatia;HR;rowCrops;Row crops;Early potatoes - prices per 100 kg;5110000;302,5;12,755166666666668
2011;Croatia;HR;rowCrops;Row crops;Main crop potatoes - prices per 100 kg;5120000;217,8;12,755166666666668
2011;Croatia;HR;rowCrops;Row crops;Sugar beet: unit value - prices per 1000 kg;2400000;39,81;12,755166666666668
2011;Croatia;HR;vegetables;Vegetables (fresh market/transplant);Capsicum (under glass) - prices per 100 kg;4199904;793,1;12,755166666666668
2011;Croatia;HR;vegetables;Vegetables (fresh market/transplant);Carrots: all qualities - prices per 100 kg;4195000;321,3;12,755166666666668
2011;Croatia;HR;vegetables;Vegetables (fresh market/transplant);Cauliflowers: all qualities - prices per 100 kg;4110000;567,3;12,755166666666668
2011;Croatia;HR;vegetables;Vegetables (fresh market/transplant);Cucumbers in the open: all qualities - prices per 100 kg;4194100;336,1;12,755166666666668
2011;Croatia;HR;vegetables;Vegetables (fresh market/transplant);Cucumbers under glass: all qualities - prices per 100 kg;4194200;391,2;12,755166666666668
2011;Croatia;HR;vegetables;Vegetables (fresh market/transplant);Cultivated mushrooms: all qualities - prices per 100 kg;4199901;2129,3;12,755166666666668
2011;Croatia;HR;vegetables;Vegetables (fresh market/transplant);Garlic - prices per 100 kg;4199906;3047,5;12,755166666666668
2011;Croatia;HR;vegetables;Vegetables (fresh market/transplant);Green beans - prices per 100 kg;4197000;998,8;12,755166666666668
2011;Croatia;HR;vegetables;Vegetables (fresh market/transplant);Green peas: all qualities - prices per 100 kg;4199000;377,7000000000001;12,755166666666668
2011;Croatia;HR;vegetables;Vegetables (fresh market/transplant);Leeks in the open - prices per 100 kg;4199903;570,0;12,755166666666668
2011;Croatia;HR;vegetables;Vegetables (fresh market/transplant);Lettuce in the open: all qualities - prices per 100 kg;4192100;553,8000000000001;12,755166666666668
2011;Croatia;HR;vegetables;Vegetables (fresh market/transplant);Lettuce under glass: all qualities - prices per 100 kg;4192200;729,9;12,755166666666668
2011;Croatia;HR;vegetables;Vegetables (fresh market/transplant);Melons - prices per 100 kg;4199913;348,2;12,755166666666668
2011;Croatia;HR;vegetables;Vegetables (fresh market/transplant);Onions: all qualities - prices per 100 kg;4196000;310,5;12,755166666666668
2011;Croatia;HR;vegetables;Vegetables (fresh market/transplant);Red cabbage: all qualities - prices per 100 kg;4191200;293,1;12,755166666666668
2011;Croatia;HR;vegetables;Vegetables (fresh market/transplant);Savoy cabbage: all qualities - prices per 100 kg;4191300;358,9;12,755166666666668
2011;Croatia;HR;vegetables;Vegetables (fresh market/transplant);Spinach - prices per 100 kg;4193000;1111,7;12,755166666666668
2011;Croatia;HR;vegetables;Vegetables (fresh market/transplant);Tomatoes in the open: all qualities - prices per 100 kg;4121000;383,1;12,755166666666668
2011;Croatia;HR;vegetables;Vegetables (fresh market/transplant);Tomatoes under glass: all qualities - prices per 100 kg;4122000;575,3;12,755166666666668
2011;Croatia;HR;vegetables;Vegetables (fresh market/transplant);Water melons - prices per 100 kg;4199914;161,29999999999998;12,755166666666668
2011;Croatia;HR;vegetables;Vegetables (fresh market/transplant);White cabbage: all qualities - prices per 100 kg;4191100;184,2;12,755166666666668
2011;Cyprus;CY;arable;Arable (cereals/oilseeds);Barley - prices per 100 kg;1300000;233,0;19,68191666666667
2011;Cyprus;CY;arable;Arable (cereals/oilseeds);Dessert grapes: all varieties - prices per 100 kg;6410000;546,0;19,68191666666667
2011;Cyprus;CY;arable;Arable (cereals/oilseeds);Durum wheat - prices per 100 kg;1120000;266,0;19,68191666666667
2011;Cyprus;CY;arable;Arable (cereals/oilseeds);Feed barley - prices per 100 kg;1310000;195,0;19,68191666666667
2011;Cyprus;CY;arable;Arable (cereals/oilseeds);Grapes for wine production - prices per 100 kg;6490000;308,0;19,68191666666667
2011;Cyprus;CY;arable;Arable (cereals/oilseeds);Oats - prices per 100 kg;1400000;446,0;19,68191666666667
2011;Cyprus;CY;orchards;Orchards/Vineyards (perennial);Apricots: all varieties - prices per 100 kg;6199100;1814,0;19,68191666666667
2011;Cyprus;CY;orchards;Orchards/Vineyards (perennial);Dessert apples: all varieties - prices per 100 kg;6110000;516,0;19,68191666666667
2011;Cyprus;CY;orchards;Orchards/Vineyards (perennial);Dessert pears: all varieties - prices per 100 kg;6120000;937,0;19,68191666666667
2011;Cyprus;CY;orchards;Orchards/Vineyards (perennial);Lemons: all varieties - prices per 100 kg;6230000;331,0;19,68191666666667
2011;Cyprus;CY;orchards;Orchards/Vineyards (perennial);Oranges: all varieties - prices per 100 kg;6210000;357,0;19,68191666666667
2011;Cyprus;CY;orchards;Orchards/Vineyards (perennial);Other citrus fruit- prices per 100 kg;6290000;290,9;19,68191666666667
2011;Cyprus;CY;orchards;Orchards/Vineyards (perennial);Peaches: all varieties - prices per 100 kg;6130000;1158,0;19,68191666666667
2011;Cyprus;CY;orchards;Orchards/Vineyards (perennial);Plums: all varieties  - prices per 100 kg;6192000;1247,0;19,68191666666667
2011;Cyprus;CY;orchards;Orchards/Vineyards (perennial);Strawberries: all types of production - prices per 100 kg;6193000;2953,0;19,68191666666667
2011;Cyprus;CY;rowCrops;Row crops;Beetroot - prices per 100 kg;4199905;524,0;19,68191666666667
2011;Cyprus;CY;rowCrops;Row crops;Main crop potatoes - prices per 100 kg;5120000;334,0;19,68191666666667
2011;Cyprus;CY;vegetables;Vegetables (fresh market/transplant);Carrots: all qualities - prices per 100 kg;4195000;554,0;19,68191666666667
2011;Cyprus;CY;vegetables;Vegetables (fresh market/transplant);Cauliflowers: all qualities - prices per 100 kg;4110000;648,0;19,68191666666667
2011;Cyprus;CY;vegetables;Vegetables (fresh market/transplant);Courgettes - prices per 100 kg;4199911;641,0;19,68191666666667
2011;Cyprus;CY;vegetables;Vegetables (fresh market/transplant);Cucumbers under glass: all qualities - prices per 100 kg;4194200;776,0;19,68191666666667
2011;Cyprus;CY;vegetables;Vegetables (fresh market/transplant);Cultivated mushrooms: all qualities - prices per 100 kg;4199901;1412,0;19,68191666666667
2011;Cyprus;CY;vegetables;Vegetables (fresh market/transplant);Green beans - prices per 100 kg;4197000;1930,0;19,68191666666667
2011;Cyprus;CY;vegetables;Vegetables (fresh market/transplant);Green peas: all qualities - prices per 100 kg;4199000;1620,0;19,68191666666667
2011;Cyprus;CY;vegetables;Vegetables (fresh market/transplant);Lettuce in the open: all qualities - prices per 100 kg;4192100;1068,0;19,68191666666667
2011;Cyprus;CY;vegetables;Vegetables (fresh market/transplant);Melons - prices per 100 kg;4199913;521,0;19,68191666666667
2011;Cyprus;CY;vegetables;Vegetables (fresh market/transplant);Onions: all qualities - prices per 100 kg;4196000;410,0;19,68191666666667
2011;Cyprus;CY;vegetables;Vegetables (fresh market/transplant);Spinach - prices per 100 kg;4193000;1422,7;19,68191666666667
2011;Cyprus;CY;vegetables;Vegetables (fresh market/transplant);Tomatoes under glass: all qualities - prices per 100 kg;4122000;830,0;19,68191666666667
2011;Cyprus;CY;vegetables;Vegetables (fresh market/transplant);Water melons - prices per 100 kg;4199914;370,0;19,68191666666667
2011;Cyprus;CY;vegetables;Vegetables (fresh market/transplant);White cabbage: all qualities - prices per 100 kg;4191100;372,0;19,68191666666667
2011;Czechia;CZ;arable;Arable (cereals/oilseeds);Barley - prices per 100 kg;1300000;180,3;9,172166666666666
2011;Czechia;CZ;arable;Arable (cereals/oilseeds);Feed barley - prices per 100 kg;1310000;163,6;9,172166666666666
2011;Czechia;CZ;arable;Arable (cereals/oilseeds);Grapes for wine production - prices per 100 kg;6490000;655,5;9,172166666666666
2011;Czechia;CZ;arable;Arable (cereals/oilseeds);Maize - prices per 100 kg;1500000;191,4;9,172166666666666
2011;Czechia;CZ;arable;Arable (cereals/oilseeds);Malting barley - prices per 100 kg;1320000;196,1;9,172166666666666
2011;Czechia;CZ;arable;Arable (cereals/oilseeds);Oats - prices per 100 kg;1400000;241,1;9,172166666666666
2011;Czechia;CZ;arable;Arable (cereals/oilseeds);Rape - prices per 100 kg;2110000;455,8;9,172166666666666
2011;Czechia;CZ;arable;Arable (cereals/oilseeds);Rye - prices per 100 kg;1200000;192,2;9,172166666666666
2011;Czechia;CZ;arable;Arable (cereals/oilseeds);Soft wheat - prices per 100 kg;1110000;204,9;9,172166666666666
2011;Czechia;CZ;arable;Arable (cereals/oilseeds);Sunflowers - prices per 100 kg;2120000;416,4;9,172166666666666
2011;Czechia;CZ;industrial;Specialty industrial crops;Hops: all varieties - prices per 100 kg;2920000;5269,099999999999;9,172166666666666
2011;Czechia;CZ;orchards;Orchards/Vineyards (perennial);Apricots: all varieties - prices per 100 kg;6199100;819,2;9,172166666666666
2011;Czechia;CZ;orchards;Orchards/Vineyards (perennial);Blackcurrants - prices per 100 kg;6199300;406,7000000000001;9,172166666666666
2011;Czechia;CZ;orchards;Orchards/Vineyards (perennial);Dessert apples: all varieties - prices per 100 kg;6110000;400,8;9,172166666666666
2011;Czechia;CZ;orchards;Orchards/Vineyards (perennial);Dessert pears: all varieties - prices per 100 kg;6120000;408,7;9,172166666666666
2011;Czechia;CZ;orchards;Orchards/Vineyards (perennial);Peaches: all varieties - prices per 100 kg;6130000;528,8000000000001;9,172166666666666
2011;Czechia;CZ;orchards;Orchards/Vineyards (perennial);Plums: all varieties  - prices per 100 kg;6192000;338,9;9,172166666666666
2011;Czechia;CZ;orchards;Orchards/Vineyards (perennial);Strawberries: all types of production - prices per 100 kg;6193000;1702,8;9,172166666666666
2011;Czechia;CZ;rowCrops;Row crops;Early potatoes - prices per 100 kg;5110000;250,6;9,172166666666666
2011;Czechia;CZ;rowCrops;Row crops;Main crop potatoes - prices per 100 kg;5120000;210,7;9,172166666666666
2011;Czechia;CZ;rowCrops;Row crops;Sugar beet: unit value - prices per 1000 kg;2400000;28,63;9,172166666666666
2011;Czechia;CZ;vegetables;Vegetables (fresh market/transplant);Capsicum (under glass) - prices per 100 kg;4199904;617,6;9,172166666666666
2011;Czechia;CZ;vegetables;Vegetables (fresh market/transplant);Carrots: all qualities - prices per 100 kg;4195000;219,6;9,172166666666666
2011;Czechia;CZ;vegetables;Vegetables (fresh market/transplant);Cauliflowers: all qualities - prices per 100 kg;4110000;442,0;9,172166666666666
2011;Czechia;CZ;vegetables;Vegetables (fresh market/transplant);Cucumbers in the open: all qualities - prices per 100 kg;4194100;765,8;9,172166666666666
2011;Czechia;CZ;vegetables;Vegetables (fresh market/transplant);Cultivated mushrooms: all qualities - prices per 100 kg;4199901;1736,1;9,172166666666666
2011;Czechia;CZ;vegetables;Vegetables (fresh market/transplant);Garlic - prices per 100 kg;4199906;4631,6;9,172166666666666
2011;Czechia;CZ;vegetables;Vegetables (fresh market/transplant);Leeks in the open - prices per 100 kg;4199903;610,0;9,172166666666666
2011;Czechia;CZ;vegetables;Vegetables (fresh market/transplant);Lettuce in the open: all qualities - prices per 100 kg;4192100;955,2;9,172166666666666
2011;Czechia;CZ;vegetables;Vegetables (fresh market/transplant);Onions: all qualities - prices per 100 kg;4196000;212,0;9,172166666666666
2011;Czechia;CZ;vegetables;Vegetables (fresh market/transplant);Red cabbage: all qualities - prices per 100 kg;4191200;211,0;9,172166666666666
2011;Czechia;CZ;vegetables;Vegetables (fresh market/transplant);Savoy cabbage: all qualities - prices per 100 kg;4191300;242,1;9,172166666666666
2011;Czechia;CZ;vegetables;Vegetables (fresh market/transplant);Spinach - prices per 100 kg;4193000;101,9;9,172166666666666
2011;Czechia;CZ;vegetables;Vegetables (fresh market/transplant);Tomatoes in the open: all qualities - prices per 100 kg;4121000;594,4;9,172166666666666
2011;Czechia;CZ;vegetables;Vegetables (fresh market/transplant);White cabbage: all qualities - prices per 100 kg;4191100;126,1;9,172166666666666
2011;Denmark;DK;arable;Arable (cereals/oilseeds);Barley - prices per 100 kg;1300000;196,0;-16,641416666666668
2011;Denmark;DK;arable;Arable (cereals/oilseeds);Oats - prices per 100 kg;1400000;174,5;-16,641416666666668
2011;Denmark;DK;arable;Arable (cereals/oilseeds);Rape - prices per 100 kg;2110000;418,8;-16,641416666666668
2011;Denmark;DK;arable;Arable (cereals/oilseeds);Rye - prices per 100 kg;1200000;171,8;-16,641416666666668
2011;Denmark;DK;arable;Arable (cereals/oilseeds);Soft wheat - prices per 100 kg;1110000;193,3;-16,641416666666668
2011;Denmark;DK;orchards;Orchards/Vineyards (perennial);Dessert apples: all varieties - prices per 100 kg;6110000;675,1;-16,641416666666668
2011;Denmark;DK;orchards;Orchards/Vineyards (perennial);Dessert pears: all varieties - prices per 100 kg;6120000;809,3000000000001;-16,641416666666668
2011;Denmark;DK;orchards;Orchards/Vineyards (perennial);Plums: all varieties  - prices per 100 kg;6192000;1088,5;-16,641416666666668
2011;Denmark;DK;orchards;Orchards/Vineyards (perennial);Strawberries in the open - prices per 100 kg;6193100;2701,8;-16,641416666666668
2011;Denmark;DK;orchards;Orchards/Vineyards (perennial);Strawberries: all types of production - prices per 100 kg;6193000;2701,8;-16,641416666666668
2011;Denmark;DK;rowCrops;Row crops;Main crop potatoes - prices per 100 kg;5120000;261,70000000000005;-16,641416666666668
2011;Denmark;DK;rowCrops;Row crops;Sugar beet: unit value - prices per 1000 kg;2400000;38,02;-16,641416666666668
2011;Denmark;DK;vegetables;Vegetables (fresh market/transplant);Carrots: all qualities - prices per 100 kg;4195000;385,2000000000001;-16,641416666666668
2011;Denmark;DK;vegetables;Vegetables (fresh market/transplant);Cauliflowers: all qualities - prices per 100 kg;4110000;1080,4;-16,641416666666668
2011;Denmark;DK;vegetables;Vegetables (fresh market/transplant);Cucumbers under glass: all qualities - prices per 100 kg;4194200;1171,7;-16,641416666666668
2011;Denmark;DK;vegetables;Vegetables (fresh market/transplant);Cultivated mushrooms: all qualities - prices per 100 kg;4199901;3257,5;-16,641416666666668
2011;Denmark;DK;vegetables;Vegetables (fresh market/transplant);Lettuce under glass: all qualities - prices per 100 kg;4192200;3087,0;-16,641416666666668
2011;Denmark;DK;vegetables;Vegetables (fresh market/transplant);Onions: all qualities - prices per 100 kg;4196000;269,8;-16,641416666666668
2011;Denmark;DK;vegetables;Vegetables (fresh market/transplant);Tomatoes under glass: all qualities - prices per 100 kg;4122000;1003,9;-16,641416666666668
2011;Denmark;DK;vegetables;Vegetables (fresh market/transplant);White cabbage: all qualities - prices per 100 kg;4191100;328,8;-16,641416666666668
2011;Estonia;EE;arable;Arable (cereals/oilseeds);Barley - prices per 100 kg;1300000;172,0;6,865333333333333
2011;Estonia;EE;arable;Arable (cereals/oilseeds);Oats - prices per 100 kg;1400000;147,4;6,865333333333333
2011;Estonia;EE;arable;Arable (cereals/oilseeds);Rape - prices per 100 kg;2110000;420,4;6,865333333333333
2011;Estonia;EE;arable;Arable (cereals/oilseeds);Rye - prices per 100 kg;1200000;168,4;6,865333333333333
2011;Estonia;EE;arable;Arable (cereals/oilseeds);Soft wheat - prices per 100 kg;1110000;186,7;6,865333333333333
2011;Finland;FI;arable;Arable (cereals/oilseeds);Feed barley - prices per 100 kg;1310000;162,39999999999998;3,541166666666667
2011;Finland;FI;arable;Arable (cereals/oilseeds);Malting barley - prices per 100 kg;1320000;193,5;3,541166666666667
2011;Finland;FI;arable;Arable (cereals/oilseeds);Oats - prices per 100 kg;1400000;166,1;3,541166666666667
2011;Finland;FI;arable;Arable (cereals/oilseeds);Rape - prices per 100 kg;2110000;421,8;3,541166666666667
2011;Finland;FI;arable;Arable (cereals/oilseeds);Rye - prices per 100 kg;1200000;186,9;3,541166666666667
2011;Finland;FI;arable;Arable (cereals/oilseeds);Soft wheat - prices per 100 kg;1110000;196,9;3,541166666666667
2011;Finland;FI;orchards;Orchards/Vineyards (perennial);Blackcurrants - prices per 100 kg;6199300;1907,4;3,541166666666667
2011;Finland;FI;orchards;Orchards/Vineyards (perennial);Dessert apples: all varieties - prices per 100 kg;6110000;1585,9;3,541166666666667
2011;Finland;FI;orchards;Orchards/Vineyards (perennial);Strawberries in the open - prices per 100 kg;6193100;3575,2;3,541166666666667
2011;Finland;FI;rowCrops;Row crops;Early potatoes - prices per 100 kg;5110000;545,0;3,541166666666667
2011;Finland;FI;rowCrops;Row crops;Main crop potatoes - prices per 100 kg;5120000;190,8;3,541166666666667
2011;Finland;FI;rowCrops;Row crops;Sugar beet: unit value - prices per 1000 kg;2400000;26,76;3,541166666666667
2011;Finland;FI;vegetables;Vegetables (fresh market/transplant);Carrots: all qualities - prices per 100 kg;4195000;557,0;3,541166666666667
2011;Finland;FI;vegetables;Vegetables (fresh market/transplant);Cucumbers under glass: all qualities - prices per 100 kg;4194200;1260,6;3,541166666666667
2011;Finland;FI;vegetables;Vegetables (fresh market/transplant);Onions: all qualities - prices per 100 kg;4196000;574,7;3,541166666666667
2011;Finland;FI;vegetables;Vegetables (fresh market/transplant);Tomatoes under glass: all qualities - prices per 100 kg;4122000;1498,4;3,541166666666667
2011;France;FR;arable;Arable (cereals/oilseeds);Barley - prices per 100 kg;1300000;200,5;14,479583333333332
2011;France;FR;arable;Arable (cereals/oilseeds);Durum wheat - prices per 100 kg;1120000;327,6;14,479583333333332
2011;France;FR;arable;Arable (cereals/oilseeds);Feed barley - prices per 100 kg;1310000;189,5;14,479583333333332
2011;France;FR;arable;Arable (cereals/oilseeds);Grapes for wine production - prices per 100 kg;6490000;5510,0;14,479583333333332
2011;France;FR;arable;Arable (cereals/oilseeds);Maize - prices per 100 kg;1500000;210,4;14,479583333333332
2011;France;FR;arable;Arable (cereals/oilseeds);Malting barley - prices per 100 kg;1320000;244,4;14,479583333333332
2011;France;FR;arable;Arable (cereals/oilseeds);Oats - prices per 100 kg;1400000;206,0;14,479583333333332
2011;France;FR;arable;Arable (cereals/oilseeds);Rape - prices per 100 kg;2110000;446,6;14,479583333333332
2011;France;FR;arable;Arable (cereals/oilseeds);Soft wheat - prices per 100 kg;1110000;213,2;14,479583333333332
2011;France;FR;arable;Arable (cereals/oilseeds);Soya - prices per 100 kg;2130000;369,4;14,479583333333332
2011;France;FR;arable;Arable (cereals/oilseeds);Sunflowers - prices per 100 kg;2120000;407,7000000000001;14,479583333333332
2011;France;FR;industrial;Specialty industrial crops;Hops: all varieties - prices per 100 kg;2920000;151,9;14,479583333333332
2011;France;FR;industrial;Specialty industrial crops;Raw tobacco: all varieties - prices per 100 kg;2300000;2497,3;14,479583333333332
2011;France;FR;rowCrops;Row crops;Early potatoes - prices per 100 kg;5110000;947,8;14,479583333333332
2011;France;FR;rowCrops;Row crops;Main crop potatoes - prices per 100 kg;5120000;317,9;14,479583333333332
2011;France;FR;rowCrops;Row crops;Sugar beet: unit value - prices per 1000 kg;2400000;24,55;14,479583333333332
2011;Germany;DE;arable;Arable (cereals/oilseeds);Feed barley - prices per 100 kg;1310000;184,6;9,819583333333334
2011;Germany;DE;arable;Arable (cereals/oilseeds);Maize - prices per 100 kg;1500000;210,4;9,819583333333334
2011;Germany;DE;arable;Arable (cereals/oilseeds);Malting barley - prices per 100 kg;1320000;229,7;9,819583333333334
2011;Germany;DE;arable;Arable (cereals/oilseeds);Oats - prices per 100 kg;1400000;195,5;9,819583333333334
2011;Germany;DE;arable;Arable (cereals/oilseeds);Rape - prices per 100 kg;2110000;443,9;9,819583333333334
2011;Germany;DE;arable;Arable (cereals/oilseeds);Rye - prices per 100 kg;1200000;201,7;9,819583333333334
2011;Germany;DE;arable;Arable (cereals/oilseeds);Soft wheat - prices per 100 kg;1110000;208,6;9,819583333333334
2011;Germany;DE;orchards;Orchards/Vineyards (perennial);Apricots: all varieties - prices per 100 kg;6199100;1822,5;9,819583333333334
2011;Germany;DE;orchards;Orchards/Vineyards (perennial);Blackcurrants - prices per 100 kg;6199300;3344,7000000000003;9,819583333333334
2011;Germany;DE;orchards;Orchards/Vineyards (perennial);Dessert apples: all varieties - prices per 100 kg;6110000;491,7000000000001;9,819583333333334
2011;Germany;DE;orchards;Orchards/Vineyards (perennial);Dessert pears: all varieties - prices per 100 kg;6120000;452,1;9,819583333333334
2011;Germany;DE;orchards;Orchards/Vineyards (perennial);Peaches: all varieties - prices per 100 kg;6130000;1052,5;9,819583333333334
2011;Germany;DE;orchards;Orchards/Vineyards (perennial);Plums: all varieties  - prices per 100 kg;6192000;529,4;9,819583333333334
2011;Germany;DE;orchards;Orchards/Vineyards (perennial);Raspberries - prices per 100 kg;6199200;5932,4;9,819583333333334
2011;Germany;DE;orchards;Orchards/Vineyards (perennial);Strawberries in the open - prices per 100 kg;6193100;2137,3;9,819583333333334
2011;Germany;DE;orchards;Orchards/Vineyards (perennial);Strawberries: all types of production - prices per 100 kg;6193000;2134,3;9,819583333333334
2011;Germany;DE;rowCrops;Row crops;Early potatoes - prices per 100 kg;5110000;314,0;9,819583333333334
2011;Germany;DE;rowCrops;Row crops;Main crop potatoes - prices per 100 kg;5120000;191,8;9,819583333333334
2011;Germany;DE;vegetables;Vegetables (fresh market/transplant);Asparagus: all qualities - prices per 100 kg;4199910;3579,2000000000003;9,819583333333334
2011;Germany;DE;vegetables;Vegetables (fresh market/transplant);Carrots: all qualities - prices per 100 kg;4195000;198,0;9,819583333333334
2011;Germany;DE;vegetables;Vegetables (fresh market/transplant);Cauliflowers: all qualities - prices per 100 kg;4110000;426,0;9,819583333333334
2011;Germany;DE;vegetables;Vegetables (fresh market/transplant);Courgettes - prices per 100 kg;4199911;535,9000000000001;9,819583333333334
2011;Germany;DE;vegetables;Vegetables (fresh market/transplant);Cucumbers in the open: all qualities - prices per 100 kg;4194100;188,6;9,819583333333334
2011;Germany;DE;vegetables;Vegetables (fresh market/transplant);Cucumbers under glass: all qualities - prices per 100 kg;4194200;424,0;9,819583333333334
2011;Germany;DE;vegetables;Vegetables (fresh market/transplant);Cultivated mushrooms: all qualities - prices per 100 kg;4199901;1779,1;9,819583333333334
2011;Germany;DE;vegetables;Vegetables (fresh market/transplant);Green beans - prices per 100 kg;4197000;1039,7;9,819583333333334
2011;Germany;DE;vegetables;Vegetables (fresh market/transplant);Green beans: all qualities - prices per 100 kg;4198100;1699,1;9,819583333333334
